"node1","node2","bact2_w0_net","bact2_w24_net"
"Node85","Node84","0.203626732303106","0.0045517913952571"
"Node86","Node84","0.15031310153465","0.074603452889599"
"Node97","Node84","0","0"
"Node9","Node85","0.125331506611414","0.0363975292343476"
"Node86","Node85","0.0445166217714316","0.0989300037080783"
"Node93","Node85","0.111131298430567","0"
"Node97","Node85","0.101505315804511","0.0307513889542152"
"Node9","Node86","0.22017435438915","0.0983899551834747"
"Node93","Node88","0.0379282669993","0"
"Node97","Node88","0.000238220261638708","0"
"Node97","Node93","0.151751588441232","0"
"Node96","Node95","0.0271769706910811","0"
"Node99","Node98","0.111317636506039","0.0355048649737291"
"Node41","Node100","0.0631401324289214","0"
"Node61","Node100","0.0839904557971147","0"
"Node64","Node100","0.154191579946107","0"
"Node90","Node100","0.00387042908846624","0.10282817746215"
"Node94","Node100","0.179208916162525","0"
"Node5","Node101","0.0159797216742886","0"
"Node60","Node101","0.111266575427536","0"
"Node95","Node101","0.0287708104737557","0"
"Node47","Node102","0","0"
"Node74","Node102","0.01505973327554","0"
"Node89","Node102","0.0136377535661146","0"
"Node104","Node102","0.151578898243447","0"
"Node70","Node103","0.0758979420717866","0"
"Node76","Node103","0","0"
"Node19","Node104","0","0"
"Node27","Node104","0.0777795721012282","0.0248691375849634"
"Node35","Node104","0.119743655694156","0"
"Node55","Node104","0.164164684238913","0"
"Node72","Node104","0.093346039160856","0"
"Node73","Node104","0.0934420332457823","0"
"Node74","Node104","0.121117433264193","0"
"Node113","Node104","0.12248008530802","0"
"Node76","Node105","0","0"
"Node90","Node105","0.563675752822181","0.212755348093995"
"Node110","Node105","0.22642014135525","0.00446358218061383"
"Node37","Node106","0.0232010279252042","0"
"Node108","Node106","0.0156235785923838","0"
"Node109","Node106","0.147828723081304","0"
"Node36","Node107","0.0533737258557247","0"
"Node109","Node107","0.0818044444104301","0"
"Node19","Node108","0","0"
"Node28","Node108","0.024066246863632","0"
"Node35","Node108","0.0135521113788336","0"
"Node52","Node108","0.0360164062449001","0"
"Node56","Node108","0.120439695608198","0"
"Node118","Node108","0.103342049603749","0"
"Node64","Node109","0.0449627968745032","0"
"Node111","Node110","0.0480484497758563","0.150822336974356"
"Node8","Node111","0.000478366074887884","0"
"Node41","Node111","0.020418081976283","0"
"Node70","Node111","0.000658823750008492","0"
"Node113","Node112","0.154532112654523","0"
"Node114","Node112","0","0.00425256728246854"
"Node115","Node112","0.0648196079259306","0"
"Node9","Node113","0.114303839415179","0"
"Node23","Node113","0.0120868937528652","0"
"Node27","Node113","0.144071445485494","0"
"Node28","Node113","0.0475000964880747","0"
"Node29","Node113","0.0110178182600011","0"
"Node30","Node113","0.0699574290265209","0.017992367890313"
"Node31","Node113","0.112651146132236","0"
"Node43","Node113","0.0072230637898556","0"
"Node44","Node113","0.0991829335023351","0"
"Node45","Node113","0.0131051048102142","0"
"Node46","Node113","0.0430073855256655","0"
"Node48","Node113","0.0411976590334686","0"
"Node52","Node113","0.0947091842700476","0"
"Node53","Node113","0.15096710463578","0"
"Node56","Node113","0.0230045501592427","0"
"Node59","Node113","0.0490823850694052","0"
"Node62","Node113","0.00997238356224818","0"
"Node69","Node113","0.024057110212135","0.00833841773014032"
"Node70","Node113","0.0795905261164163","0.00234946200894366"
"Node71","Node113","0.0280799555080832","0"
"Node72","Node113","0.0448460574670338","0"
"Node74","Node113","0.016487496148687","0"
"Node82","Node113","0.090154522271396","0"
"Node84","Node113","0.0407554834195384","0"
"Node85","Node113","0.020118758351011","0.0264320207259219"
"Node86","Node113","0.0442422361212014","0"
"Node97","Node113","0.0519414064697134","0"
"Node114","Node113","0.143306539557291","0.0100073797965465"
"Node115","Node113","0.0828965914768061","0"
"Node116","Node113","0.0484213044091124","0"
"Node117","Node113","0.0351608686136719","0"
"Node122","Node113","0.0557103588886077","0"
"Node46","Node114","0.0183563179069366","0"
"Node53","Node114","0.00053539940211174","0.0747715119097992"
"Node63","Node114","0.360580366146086","0"
"Node69","Node114","0.0847372936543846","0.0854917931199208"
"Node82","Node114","0.0501022015101245","0"
"Node86","Node114","0","0"
"Node115","Node114","0.0979670540894126","0.0296324064065249"
"Node117","Node114","0","0"
"Node15","Node115","0.153148195479772","0"
"Node16","Node115","0.112669231265674","0"
"Node22","Node115","0.0532301644738888","0"
"Node23","Node115","0.0678268350498057","0"
"Node26","Node115","0.000218644952470209","0"
"Node27","Node115","0.230308480282586","0"
"Node28","Node115","0.00996469927717992","0"
"Node30","Node115","0.186377993914821","0"
"Node39","Node115","0.00694125292267113","0"
"Node41","Node115","0.0735665817999298","0"
"Node44","Node115","0.096264736284175","0"
"Node45","Node115","0.000179080377388359","0"
"Node46","Node115","0.0665603503229917","0"
"Node53","Node115","0.209388449339267","0"
"Node55","Node115","0.237965018578951","0"
"Node63","Node115","0","0"
"Node65","Node115","0.0836044392788773","0"
"Node76","Node115","0.0817833952587887","0"
"Node83","Node115","0.0666276526046447","0"
"Node9","Node116","0.0496104029013503","0.000492963736305429"
"Node18","Node116","0.0788524066374253","0"
"Node24","Node116","0.0433238603008056","0"
"Node39","Node116","0.0522397789353858","0"
"Node53","Node116","0.142892843324827","0"
"Node54","Node116","0.0355693399160261","0"
"Node56","Node116","0.00334076886111488","0.0102287273824639"
"Node69","Node116","0.18706224573741","0"
"Node72","Node116","0.189144840219882","0.125264713469582"
"Node74","Node116","0.0063356650907974","0"
"Node76","Node116","0.0260723422066383","0.0822776531788659"
"Node82","Node116","0.110617632982604","0"
"Node83","Node116","0","0.0138098535629212"
"Node84","Node116","0.154149138628313","0"
"Node85","Node116","0.0381796254202763","0.0352704819128699"
"Node86","Node116","0.0999781737085769","0.00447202467085688"
"Node88","Node116","0.273216826824102","0"
"Node93","Node116","0.183608036248582","0.021227742840284"
"Node97","Node116","0.128574733191437","0.00712475526804469"
"Node117","Node116","0.135359656893089","0.00604577625111243"
"Node118","Node116","0.0090544550776164","0"
"Node122","Node116","0.0229206637392258","0.00716328870462714"
"Node18","Node117","0.0499015325577198","0"
"Node19","Node117","0","0"
"Node52","Node117","0.0636925288867823","0"
"Node54","Node117","0.0289324592332863","0"
"Node56","Node117","0.141559037929055","0.0180984336039174"
"Node69","Node117","0.0594138486929975","0.0153649230967979"
"Node72","Node117","0.109101807819625","0"
"Node78","Node117","0.000104352526038999","0.0228374100916176"
"Node84","Node117","0.0184560846444036","0"
"Node85","Node117","0","0"
"Node86","Node117","0","0"
"Node88","Node117","0.140335841400295","0"
"Node97","Node117","0","0"
"Node118","Node117","0.214739783158104","0.0669943916223034"
"Node122","Node117","0.0444782568761239","0"
"Node18","Node118","0.368510842275178","0"
"Node19","Node118","0","0.0369829574997306"
"Node30","Node118","0.0131875864448712","0"
"Node54","Node118","0.0120317419092908","0.0115254017698178"
"Node56","Node118","0.209155804296513","0"
"Node59","Node118","0.519753758888996","0.0172630478918977"
"Node69","Node118","0.000540349678396384","0.0325481457240941"
"Node78","Node118","0.0339034466134595","0.0126490501636001"
"Node82","Node118","0.258945707222343","0.00947450380437222"
"Node86","Node118","0.35427564375454","0"
"Node88","Node118","0.0429129985171088","0"
"Node92","Node118","0.0205409836976635","0.0426588994893272"
"Node93","Node118","0","0"
"Node121","Node118","0.166997054694697","0"
"Node3","Node121","0.0367843396930616","0"
"Node51","Node121","0.0681008824882459","0"
"Node89","Node121","0.0674682644336363","0"
"Node124","Node121","0.240138794109434","0"
"Node125","Node121","0.320962022039521","0"
"Node9","Node122","0.0711407350885072","0"
"Node50","Node122","0.0219686803221051","0"
"Node52","Node122","0.0127055222721083","0"
"Node53","Node122","0.00874953825905158","0.0742241309185193"
"Node56","Node122","0","0"
"Node69","Node122","0.140294719918551","0.130416530676153"
"Node72","Node122","0.033237844927161","0"
"Node83","Node122","0","0.016853756108263"
"Node85","Node122","0.191272672935608","0"
"Node86","Node122","0.0771612908126542","0"
"Node91","Node123","0.0747067074785024","0"
"Node99","Node123","0.00281379814589211","0.0458529263108371"
"Node18","Node124","0.110220478446232","0"
"Node26","Node124","0.0644031902557878","0"
"Node51","Node124","0.137772695648924","0"
"Node52","Node124","0","0"
"Node56","Node124","0.0298800635632178","0"
"Node78","Node124","0.0551288679625055","0.14096729537344"
"Node24","Node125","0.0290395757775006","0"
"Node51","Node125","0.00250852161159702","0"
"Node89","Node125","0.706878515643829","0"
"Node13","Node1","0","0.00142244111211146"
"Node90","Node1","0","0.00373043880766227"
"Node125","Node1","0","0.0518993280138649"
"Node33","Node2","0","0.30209899931069"
"Node34","Node2","0","0.124246212678049"
"Node43","Node2","0","0.0191758216681641"
"Node44","Node2","0","0.00292463890532051"
"Node51","Node2","0.24792383075613","0.0106285119335427"
"Node62","Node2","0.0678869504684781","0.0116277188530141"
"Node74","Node2","0.0546820320412061","0.0467021735638866"
"Node83","Node2","0","0.110029264518395"
"Node84","Node2","0","0.218914911369276"
"Node58","Node3","0.155893075055452","0.0132610278891041"
"Node8","Node4","0","0.122677439760016"
"Node54","Node4","0","0.0483375671165159"
"Node75","Node4","0.0670123401910306","0"
"Node87","Node4","0","0.00530717749736134"
"Node54","Node5","0","0.00222038876972847"
"Node55","Node5","0.102641774869942","0.0924205925590376"
"Node84","Node5","0","0.00530325878819103"
"Node85","Node5","0","0.11411303888113"
"Node86","Node5","0","0.0132852195775196"
"Node93","Node5","0","0.0605406061539173"
"Node58","Node10","0","0.0036438663600086"
"Node78","Node10","0","0.171898401047168"
"Node124","Node10","0","0.10897593658527"
"Node12","Node11","0","0.0730985916498082"
"Node26","Node11","0.000218644952470209","0.0559881644841714"
"Node92","Node11","0.0205409836976635","0.024218195199355"
"Node34","Node12","0","0.0959105423137148"
"Node90","Node13","0","0.0184573597820193"
"Node44","Node14","0","0.00193137908766313"
"Node76","Node14","0","0.0334046863403422"
"Node93","Node14","0","0.0204781007423711"
"Node33","Node15","0","0.0023386310730376"
"Node48","Node15","0","0.00864461652856294"
"Node55","Node15","0","0.0954410775697769"
"Node76","Node15","0","0.0589285067889769"
"Node30","Node16","0","0.0072761967268497"
"Node41","Node16","0","0.0210336160961534"
"Node49","Node16","0","0.040488666006094"
"Node60","Node16","0","0.0417240375865337"
"Node62","Node16","0","0.0170177339199791"
"Node88","Node16","0","0.157401788012427"
"Node36","Node18","0","0.0126699979702573"
"Node37","Node18","0","0.0479274027838795"
"Node2","Node19","0","0.00729426341438294"
"Node25","Node19","0","0.0470896617580798"
"Node34","Node19","0","0.0212734933613073"
"Node60","Node19","0","0.0269172056684764"
"Node69","Node19","0","0.0147799335880967"
"Node77","Node19","0","0"
"Node58","Node20","0","0.184120328387692"
"Node78","Node20","0","0.0494265050608686"
"Node79","Node20","0","0.169202655050569"
"Node88","Node20","0","0.0348247028928666"
"Node24","Node21","0","0.00236410785064926"
"Node30","Node21","0","0.0865327022158706"
"Node31","Node21","0","0.0300319027801757"
"Node33","Node21","0","0.0707536840051663"
"Node34","Node21","0","0.0379385701413944"
"Node77","Node21","0","0.00184702470385196"
"Node78","Node21","0","0.0513888577968802"
"Node79","Node21","0","0.0128044194600872"
"Node5","Node22","0","0.0942837717896626"
"Node23","Node22","0","0.024126986528382"
"Node26","Node22","0","0.0128301054305791"
"Node31","Node22","0","0.0738890904930456"
"Node41","Node22","0","0.122329698942858"
"Node45","Node22","0","0.0173385775523949"
"Node55","Node22","0","0.0379941911409797"
"Node67","Node22","0","0.0511666070538606"
"Node76","Node22","0","0.053817426537598"
"Node85","Node22","0","0.00246697806331856"
"Node88","Node22","0","0.118906436178398"
"Node5","Node23","0","0.0870964985360386"
"Node8","Node23","0","0.019537044242786"
"Node31","Node23","0","0.00976188279366154"
"Node33","Node23","0","0.0183805544286003"
"Node34","Node23","0","0.00675227065460777"
"Node41","Node23","0","0.111756912723185"
"Node44","Node23","0","0.0210787001125498"
"Node45","Node23","0","0.0834705251475306"
"Node53","Node23","0","0.0283173165837983"
"Node55","Node23","0","0.125453412559517"
"Node76","Node23","0","0"
"Node77","Node23","0","0.00507588240061986"
"Node93","Node23","0","0.03124210912774"
"Node30","Node24","0","0.0282781117654377"
"Node34","Node24","0","0.110646974312378"
"Node50","Node24","0","0.00395772348112274"
"Node84","Node24","0","0.0567129125898169"
"Node34","Node25","0","0.0780512337534921"
"Node43","Node25","0","0.175550234424019"
"Node45","Node25","0","0.00129238535658402"
"Node47","Node25","0","0.0506849885393496"
"Node53","Node25","0","0.0959845275986115"
"Node54","Node25","0","0"
"Node55","Node25","0","0.0134294378127084"
"Node71","Node25","0","0.0466758453455082"
"Node74","Node25","0","0.118247178025773"
"Node86","Node25","0","0.056028374526857"
"Node7","Node26","0","0.0084921834644414"
"Node29","Node26","0","0.0122114491279454"
"Node35","Node26","0","0.0206614880608501"
"Node39","Node26","0","0.0373888525275729"
"Node47","Node26","0","0.0503071454623365"
"Node56","Node26","0","0.008064995869943"
"Node66","Node26","0","0.0234009322797066"
"Node79","Node26","0","0.00274282230952194"
"Node96","Node26","0","0.0845602174429038"
"Node70","Node27","0","0.0552185983976424"
"Node29","Node28","0","0.00959994950708863"
"Node33","Node28","0","0.0458591106762904"
"Node36","Node28","0","0.0128544904323032"
"Node41","Node28","0","0.0298407894406434"
"Node62","Node28","0","0.119885813985227"
"Node64","Node28","0","0.0433980717099189"
"Node93","Node28","0","0.131265358046318"
"Node33","Node29","0","0.007158740888326"
"Node93","Node29","0","0.113905897219387"
"Node8","Node30","0","0.0500655619661878"
"Node33","Node30","0","0.0564955998652388"
"Node34","Node30","0","0.0657497485860223"
"Node76","Node30","0","0.00806031739875595"
"Node79","Node30","0","0.0624693541901848"
"Node88","Node30","0","0.0159353090832917"
"Node93","Node30","0","0.0524996144199014"
"Node8","Node31","0","0.016577496896382"
"Node33","Node31","0","0.0564697518380516"
"Node41","Node31","0","0.0452473749693881"
"Node67","Node31","0","0.0684672418576387"
"Node84","Node31","0","0.0240294255933252"
"Node95","Node31","0","0.0416430147131512"
"Node96","Node31","0","0.0010052502790087"
"Node67","Node32","0","0.0328721392482395"
"Node9","Node33","0","0.00931385128202636"
"Node34","Node33","0","0.128394425204127"
"Node36","Node33","0","0.00228649888784563"
"Node41","Node33","0","0.0395535831196376"
"Node44","Node33","0","0.0154263928068268"
"Node45","Node33","0","0.0339186177608466"
"Node46","Node33","0","0.0104605692489785"
"Node54","Node33","0","0.0348997033434238"
"Node62","Node33","0","4.07439001313566e-06"
"Node64","Node33","0","0.0140464670789398"
"Node76","Node33","0","0.0198028863144671"
"Node78","Node33","0","0.00501107108191466"
"Node79","Node33","0","0.0063747081339447"
"Node83","Node33","0","0.0618476709201088"
"Node84","Node33","0","0.020013034427765"
"Node86","Node33","0","0.0162502650154027"
"Node92","Node33","0","0.00293193559085894"
"Node93","Node33","0","0.0409799244430277"
"Node36","Node34","0","0.0209701690415691"
"Node44","Node34","0","0.00554388455850774"
"Node46","Node34","0","0.161010828919216"
"Node50","Node34","0","0.0151482555137604"
"Node53","Node34","0","0.0404900866445729"
"Node65","Node34","0","0.103459130680979"
"Node77","Node34","0","0.0236396361295254"
"Node78","Node34","0","0.024287726659484"
"Node79","Node34","0","0.0285707856301222"
"Node84","Node34","0","0.0510003288117123"
"Node86","Node34","0","0.0439377678770587"
"Node44","Node35","0","0.0969260766039495"
"Node67","Node35","0","0.0195671473560749"
"Node73","Node35","0","0.0535138233600337"
"Node4","Node36","0","0"
"Node37","Node36","0","0.0215970394150235"
"Node38","Node36","0","0.0408092562429282"
"Node39","Node36","0","0"
"Node43","Node36","0","0"
"Node46","Node36","0","0.0766775605678816"
"Node50","Node36","0","0.0265772111326105"
"Node54","Node36","0","0"
"Node64","Node36","0","0.134134413196481"
"Node76","Node36","0","0"
"Node77","Node36","0","0"
"Node78","Node36","0","0"
"Node84","Node36","0","0.00495247630075723"
"Node39","Node37","0","0.16115038128786"
"Node54","Node37","0","0.0101588474014273"
"Node89","Node37","0","0.00111882770688697"
"Node41","Node39","0","0.0136070164616233"
"Node43","Node39","0","0.00325164966955401"
"Node45","Node39","0","0.0998218536593418"
"Node52","Node39","0","0.00366358221684706"
"Node59","Node39","0","0.00684723019497557"
"Node71","Node39","0","0.040631531802336"
"Node77","Node39","0","0.0166010245329921"
"Node78","Node39","0","0.0153463029458226"
"Node79","Node39","0","0.00165283275179653"
"Node89","Node39","0","0.0781921075105428"
"Node91","Node39","0","0.0560245175104142"
"Node5","Node41","0","0.0507915307217923"
"Node9","Node41","0","0.0324931980436264"
"Node44","Node41","0","0.0798904574509018"
"Node49","Node41","0","0.0248414093856712"
"Node56","Node41","0","0.116853960469865"
"Node59","Node41","0","0.0396609878007729"
"Node60","Node41","0","0.10526484107459"
"Node65","Node41","0","0.0866276283378184"
"Node66","Node41","0","0.0585594613455755"
"Node72","Node41","0","0.0371480682325208"
"Node74","Node41","0","0"
"Node75","Node41","0","0.00275526025596381"
"Node79","Node41","0","0.00758561191371988"
"Node84","Node41","0","0.0230992118474337"
"Node85","Node41","0","0.0125308021627673"
"Node86","Node41","0","0.0521839089221717"
"Node88","Node41","0","0.0448297001904974"
"Node93","Node41","0","0.0652426055449019"
"Node96","Node41","0","0.00760190172206254"
"Node79","Node42","0","0.205198967052436"
"Node8","Node43","0","0.0662350297177473"
"Node9","Node43","0","0.11896737160494"
"Node44","Node43","0","0.0511235481172804"
"Node54","Node43","0","0.0444635643217841"
"Node62","Node43","0","0"
"Node76","Node43","0","0.058959432761189"
"Node77","Node43","0","0.00792625667940649"
"Node91","Node43","0","0.110833803155931"
"Node51","Node44","0","0.00198010683552607"
"Node54","Node44","0","0.00523217029245749"
"Node55","Node44","0","0.00307967291538554"
"Node60","Node44","0","0.0747259535840708"
"Node65","Node44","0","0.0169462089812551"
"Node67","Node44","0","0.160635576392717"
"Node76","Node44","0","0.0444326809082995"
"Node84","Node44","0","0.0158187195362036"
"Node47","Node45","0","0.0912169638603185"
"Node60","Node45","0","0.0729846319355569"
"Node62","Node45","0","0.0468731611818736"
"Node93","Node45","0","0.00030250878333352"
"Node96","Node45","0","0.00223904734810263"
"Node52","Node46","0","0.00317966163601589"
"Node76","Node46","0","0.0404810633782961"
"Node77","Node46","0","0.00258735168075367"
"Node79","Node46","0","0.0231134288523767"
"Node82","Node46","0","0.0468839472776536"
"Node88","Node46","0","0.0538515549555606"
"Node97","Node46","0","0.0118702116469967"
"Node5","Node47","0","0.100114122033073"
"Node49","Node47","0","0.0379412976048596"
"Node53","Node47","0","0.142619556921021"
"Node55","Node47","0","0.0429833637205628"
"Node76","Node47","0","0.086903660125581"
"Node97","Node47","0","0.0220285682669044"
"Node90","Node48","0","0.0253401517910198"
"Node51","Node49","0","0.00522628460251038"
"Node55","Node49","0","0.00512180423107689"
"Node62","Node49","0","0.0760291434620242"
"Node73","Node50","0","0"
"Node78","Node50","0","0.00732899822454071"
"Node60","Node51","0","0.0423554483164922"
"Node82","Node51","0","0.00671046592990361"
"Node53","Node52","0","0.0113895790525694"
"Node76","Node52","0","0"
"Node82","Node52","0","0.060253917771054"
"Node83","Node52","0","0.00607596102469074"
"Node84","Node52","0","0.0268802052668925"
"Node88","Node52","0","0.08282489740442"
"Node65","Node53","0","0"
"Node71","Node53","0","0.052277432102377"
"Node75","Node53","0","0.15879533153435"
"Node77","Node53","0","0.0121322078800968"
"Node8","Node54","0","0.0236937452144053"
"Node59","Node54","0","0.0190395815967238"
"Node64","Node54","0","0.0658909063173771"
"Node71","Node54","0","0.00133994664574419"
"Node77","Node54","0","0.0281356651322336"
"Node79","Node54","0","0.006412540032897"
"Node91","Node54","0","0.00395870605203169"
"Node76","Node55","0","0.0507282505677589"
"Node84","Node55","0","0.0435559374708684"
"Node57","Node56","0","0.0282623046335304"
"Node59","Node56","0","0.0300754644963724"
"Node71","Node56","0","0"
"Node69","Node57","0","0.0504521437075134"
"Node9","Node59","0","0.0207133751504062"
"Node65","Node59","0","0.0106764141969366"
"Node77","Node59","0","0.0309117017319933"
"Node88","Node59","0","0.0107800792268975"
"Node67","Node60","0","0.0683104447354596"
"Node96","Node60","0","0.0194336083437013"
"Node83","Node61","0","0.0868034172677703"
"Node66","Node62","0","0.0182684129784099"
"Node83","Node62","0","0.0332405962060298"
"Node70","Node63","0","0.00430360568733926"
"Node72","Node63","0","0.0860471652308191"
"Node83","Node63","0","0.100058539522561"
"Node85","Node63","0","0.0496530854667195"
"Node87","Node64","0","0.122664537027647"
"Node66","Node65","0","0.00445077009890563"
"Node96","Node67","0","0.042181097661494"
"Node83","Node69","0","0.0489703335267641"
"Node86","Node69","0","0.0609410860340185"
"Node92","Node69","0","0.0123764805172942"
"Node73","Node70","0","0.000204419561263059"
"Node83","Node70","0","0"
"Node90","Node70","0","0.0603248837660566"
"Node75","Node72","0","0.219380353277806"
"Node83","Node72","0","0.022362469442358"
"Node85","Node72","0","0.0350753988217909"
"Node97","Node73","0","0"
"Node86","Node74","0","0.00400781686250786"
"Node83","Node75","0","0.0346216398129955"
"Node86","Node75","0","0.0165583582154347"
"Node8","Node76","0","0.00302955637451449"
"Node9","Node76","0","0"
"Node79","Node76","0","0.0532752165536617"
"Node82","Node76","0","0.0113743410160782"
"Node85","Node76","0","0.0343803781338535"
"Node86","Node76","0","0.109424492304681"
"Node88","Node76","0","0.0520288545870863"
"Node93","Node76","0","0.0113006654051493"
"Node9","Node77","0","0"
"Node79","Node77","0","0.0706017927865146"
"Node86","Node77","0","0.0902246470580657"
"Node99","Node77","0","0.10641717553548"
"Node9","Node78","0","0.0386868276664138"
"Node8","Node79","0","0.000558488261720631"
"Node9","Node79","0","0.057462133796496"
"Node86","Node79","0","0.0339735215899887"
"Node88","Node79","0","0.00977572791648298"
"Node97","Node79","0","0.0131578370045905"
"Node86","Node83","0","0"
"Node87","Node85","0","0.137794854510802"
"Node88","Node85","0","0.0423172323097703"
"Node93","Node86","0","0.018252570144712"
"Node13","Node100","0","0.0963329847550829"
"Node63","Node100","0","0.0093493891928884"
"Node105","Node100","0","0.0913924080237993"
"Node108","Node100","0","0.000366177564134126"
"Node109","Node100","0","0.0666815966034114"
"Node110","Node100","0","0.181458747974773"
"Node20","Node101","0","0.160674094069153"
"Node102","Node101","0","0.0162986861375831"
"Node115","Node101","0","0.0128567547435238"
"Node32","Node102","0","0.0383286321598205"
"Node125","Node102","0","0.00226557158837264"
"Node114","Node103","0","0.0411562112908372"
"Node115","Node103","0","0.00568642483115777"
"Node65","Node104","0","0.0385993338921577"
"Node16","Node106","0","0.0057124483284852"
"Node29","Node106","0","0.113943193135223"
"Node3","Node107","0","0.0400001883635143"
"Node114","Node108","0","5.73729815592754e-05"
"Node54","Node109","0","0"
"Node90","Node109","0","0.0191013673258146"
"Node110","Node109","0","0.347955892112629"
"Node111","Node109","0","0.0695672088986643"
"Node90","Node110","0","0.0360371867830354"
"Node13","Node111","0","0.0428451056136428"
"Node69","Node112","0","0.0414644347523455"
"Node12","Node113","0","0.0425974839452254"
"Node16","Node113","0","0.00864160739430057"
"Node33","Node113","0","0.0298570120647777"
"Node34","Node113","0","0.0921363845661681"
"Node41","Node113","0","0.0216819445295649"
"Node50","Node113","0","0.169770527963429"
"Node63","Node113","0","0.0073181147502472"
"Node65","Node113","0","0.0239152279282046"
"Node78","Node113","0","0"
"Node79","Node113","0","0.000425991215526406"
"Node83","Node113","0","0.0737063325803493"
"Node88","Node113","0","0"
"Node27","Node114","0","0"
"Node34","Node114","0","0.00106875966481093"
"Node70","Node114","0","0"
"Node83","Node114","0","0.104715455720415"
"Node122","Node114","0","0.106806643417711"
"Node70","Node115","0","0.063295563864212"
"Node29","Node116","0","0.0757598321662591"
"Node33","Node116","0","0.0103583490603502"
"Node46","Node116","0","0.102200939528596"
"Node52","Node116","0","0"
"Node99","Node116","0","0.0781600977541177"
"Node33","Node117","0","0.00901934100315897"
"Node34","Node117","0","0.00629526877670516"
"Node77","Node117","0","0.0366053640793422"
"Node79","Node117","0","0"
"Node83","Node117","0","0.038682110283155"
"Node92","Node117","0","0.0281290329527425"
"Node93","Node117","0","0.0122977772505277"
"Node119","Node117","0","0"
"Node6","Node118","0","0.00564047749991034"
"Node33","Node118","0","0.0239994824326562"
"Node43","Node118","0","0.00175745435204943"
"Node57","Node118","0","0.0167136735964966"
"Node76","Node118","0","0.00469871516476734"
"Node77","Node118","0","0.0223702153028769"
"Node79","Node118","0","0.105146322112979"
"Node91","Node118","0","0.0565268935522371"
"Node124","Node118","0","0.0114886319661163"
"Node50","Node120","0","0.0378354862419249"
"Node99","Node120","0","0.0115125923336863"
"Node17","Node121","0","0.0943452679478333"
"Node57","Node121","0","0"
"Node76","Node122","0","0.109565802136498"
"Node82","Node122","0","0.00532605513546006"
"Node18","Node123","0","0.101092437036478"
"Node31","Node123","0","0.0309132942729054"
"Node36","Node123","0","0.0381410953125672"
"Node37","Node123","0","0.0238169942599003"
"Node39","Node123","0","0.0249253870756033"
"Node54","Node123","0","0.0249598867706961"
"Node76","Node123","0","0.0193809061800436"
"Node77","Node123","0","0.080428486896112"
"Node124","Node123","0","0.00300635407113438"
"Node14","Node124","0","0.0840547952983733"
"Node20","Node124","0","0.0886278435356165"
"Node30","Node124","0","0.0558733733928087"
"Node36","Node124","0","0.0111138600300581"
"Node37","Node124","0","0.0824995969301346"
"Node39","Node124","0","0.112995094119535"
"Node43","Node124","0","0.0677751980326154"
"Node58","Node124","0","0.164880794477035"
"Node77","Node124","0","0.0190228320936793"
"Node89","Node124","0","0.000287274418649143"
"Node61","Node125","0","0"
