"node1","node2","bact2_w0_net","other_w24_net"
"Node84","Node79","0.011205060914236","0.035615288077665"
"Node9","Node82","0.110006663383176","0"
"Node84","Node82","0","0"
"Node86","Node82","0","0"
"Node87","Node82","0","0"
"Node88","Node82","0.00774544614243462","0"
"Node93","Node82","0","0"
"Node97","Node82","0.101229761897289","0.00961693569062162"
"Node9","Node83","0","0.0835383879994544"
"Node85","Node83","0.0881629813407866","0"
"Node88","Node83","0.110339516952137","0"
"Node93","Node83","0.0891276882988895","0.0450740816297864"
"Node97","Node83","0.0791800030604736","0"
"Node9","Node84","0.0517233372735969","0"
"Node85","Node84","0.203626732303106","0.39815938624049"
"Node86","Node84","0.15031310153465","0.139439329893439"
"Node97","Node84","0","0"
"Node9","Node85","0.125331506611414","0.0351137568411393"
"Node86","Node85","0.0445166217714316","0.0895275838517936"
"Node93","Node85","0.111131298430567","0"
"Node97","Node85","0.101505315804511","0.102517041854806"
"Node9","Node86","0.22017435438915","0.133606626949902"
"Node93","Node88","0.0379282669993","0"
"Node97","Node88","0.000238220261638708","0"
"Node97","Node93","0.151751588441232","0"
"Node96","Node95","0.0271769706910811","0"
"Node99","Node98","0.111317636506039","0"
"Node41","Node100","0.0631401324289214","0"
"Node61","Node100","0.0839904557971147","0"
"Node64","Node100","0.154191579946107","0"
"Node90","Node100","0.00387042908846624","0.0420274591280065"
"Node94","Node100","0.179208916162525","0"
"Node5","Node101","0.0159797216742886","0"
"Node60","Node101","0.111266575427536","0"
"Node95","Node101","0.0287708104737557","0"
"Node47","Node102","0","0"
"Node74","Node102","0.01505973327554","0.00696097358644869"
"Node89","Node102","0.0136377535661146","0"
"Node104","Node102","0.151578898243447","0"
"Node70","Node103","0.0758979420717866","0"
"Node76","Node103","0","0"
"Node19","Node104","0","0"
"Node27","Node104","0.0777795721012282","0"
"Node35","Node104","0.119743655694156","0"
"Node55","Node104","0.164164684238913","0"
"Node72","Node104","0.093346039160856","0"
"Node73","Node104","0.0934420332457823","0"
"Node74","Node104","0.121117433264193","0"
"Node113","Node104","0.12248008530802","0"
"Node76","Node105","0","0"
"Node90","Node105","0.563675752822181","0.326808529791172"
"Node110","Node105","0.22642014135525","0"
"Node37","Node106","0.0232010279252042","0"
"Node108","Node106","0.0156235785923838","0"
"Node109","Node106","0.147828723081304","0"
"Node36","Node107","0.0533737258557247","0"
"Node109","Node107","0.0818044444104301","0"
"Node19","Node108","0","0"
"Node28","Node108","0.024066246863632","0"
"Node35","Node108","0.0135521113788336","0"
"Node52","Node108","0.0360164062449001","0"
"Node56","Node108","0.120439695608198","0"
"Node118","Node108","0.103342049603749","0"
"Node64","Node109","0.0449627968745032","0"
"Node111","Node110","0.0480484497758563","0.10725854065552"
"Node8","Node111","0.000478366074887884","0"
"Node41","Node111","0.020418081976283","0"
"Node70","Node111","0.000658823750008492","0"
"Node113","Node112","0.154532112654523","0"
"Node114","Node112","0","0"
"Node115","Node112","0.0648196079259306","0"
"Node9","Node113","0.114303839415179","0"
"Node23","Node113","0.0120868937528652","0"
"Node27","Node113","0.144071445485494","0"
"Node28","Node113","0.0475000964880747","0"
"Node29","Node113","0.0110178182600011","0"
"Node30","Node113","0.0699574290265209","0.0250346368117883"
"Node31","Node113","0.112651146132236","0"
"Node43","Node113","0.0072230637898556","0"
"Node44","Node113","0.0991829335023351","0"
"Node45","Node113","0.0131051048102142","0"
"Node46","Node113","0.0430073855256655","0"
"Node48","Node113","0.0411976590334686","0"
"Node52","Node113","0.0947091842700476","0"
"Node53","Node113","0.15096710463578","0"
"Node56","Node113","0.0230045501592427","0"
"Node59","Node113","0.0490823850694052","0"
"Node62","Node113","0.00997238356224818","0"
"Node69","Node113","0.024057110212135","0.00539472551380091"
"Node70","Node113","0.0795905261164163","0.0322887042625758"
"Node71","Node113","0.0280799555080832","0"
"Node72","Node113","0.0448460574670338","0"
"Node74","Node113","0.016487496148687","0"
"Node82","Node113","0.090154522271396","0"
"Node84","Node113","0.0407554834195384","0"
"Node85","Node113","0.020118758351011","0.0306235931571321"
"Node86","Node113","0.0442422361212014","0"
"Node97","Node113","0.0519414064697134","0"
"Node114","Node113","0.143306539557291","0.0692129193073242"
"Node115","Node113","0.0828965914768061","0"
"Node116","Node113","0.0484213044091124","0"
"Node117","Node113","0.0351608686136719","0.00989396490662269"
"Node122","Node113","0.0557103588886077","0"
"Node46","Node114","0.0183563179069366","0"
"Node53","Node114","0.00053539940211174","0.135417564586416"
"Node63","Node114","0.360580366146086","0"
"Node69","Node114","0.0847372936543846","0.0974721321844525"
"Node82","Node114","0.0501022015101245","0"
"Node86","Node114","0","0"
"Node115","Node114","0.0979670540894126","0.0264482210677641"
"Node117","Node114","0","0"
"Node15","Node115","0.153148195479772","0"
"Node16","Node115","0.112669231265674","0"
"Node22","Node115","0.0532301644738888","0"
"Node23","Node115","0.0678268350498057","0"
"Node26","Node115","0.000218644952470209","0"
"Node27","Node115","0.230308480282586","0"
"Node28","Node115","0.00996469927717992","0"
"Node30","Node115","0.186377993914821","0"
"Node39","Node115","0.00694125292267113","0"
"Node41","Node115","0.0735665817999298","0"
"Node44","Node115","0.096264736284175","0"
"Node45","Node115","0.000179080377388359","0"
"Node46","Node115","0.0665603503229917","0"
"Node53","Node115","0.209388449339267","0"
"Node55","Node115","0.237965018578951","0"
"Node63","Node115","0","0"
"Node65","Node115","0.0836044392788773","0.0280450262876351"
"Node76","Node115","0.0817833952587887","0"
"Node83","Node115","0.0666276526046447","0"
"Node9","Node116","0.0496104029013503","0"
"Node18","Node116","0.0788524066374253","0"
"Node24","Node116","0.0433238603008056","0"
"Node39","Node116","0.0522397789353858","0"
"Node53","Node116","0.142892843324827","0"
"Node54","Node116","0.0355693399160261","0"
"Node56","Node116","0.00334076886111488","0"
"Node69","Node116","0.18706224573741","0"
"Node72","Node116","0.189144840219882","0.142642087041785"
"Node74","Node116","0.0063356650907974","0"
"Node76","Node116","0.0260723422066383","0.0217506190038631"
"Node82","Node116","0.110617632982604","0"
"Node83","Node116","0","0"
"Node84","Node116","0.154149138628313","0"
"Node85","Node116","0.0381796254202763","0.149887113791124"
"Node86","Node116","0.0999781737085769","0"
"Node88","Node116","0.273216826824102","0"
"Node93","Node116","0.183608036248582","0"
"Node97","Node116","0.128574733191437","0"
"Node117","Node116","0.135359656893089","0.0564827795132746"
"Node118","Node116","0.0090544550776164","0"
"Node122","Node116","0.0229206637392258","0.035086382559368"
"Node18","Node117","0.0499015325577198","0"
"Node19","Node117","0","0"
"Node52","Node117","0.0636925288867823","0"
"Node54","Node117","0.0289324592332863","0"
"Node56","Node117","0.141559037929055","0"
"Node69","Node117","0.0594138486929975","0.213391215304542"
"Node72","Node117","0.109101807819625","0"
"Node78","Node117","0.000104352526038999","0.214649499978361"
"Node84","Node117","0.0184560846444036","0"
"Node85","Node117","0","0"
"Node86","Node117","0","0"
"Node88","Node117","0.140335841400295","0"
"Node97","Node117","0","0"
"Node118","Node117","0.214739783158104","0.0633071972638075"
"Node122","Node117","0.0444782568761239","0"
"Node18","Node118","0.368510842275178","0"
"Node19","Node118","0","0"
"Node30","Node118","0.0131875864448712","0"
"Node54","Node118","0.0120317419092908","0"
"Node56","Node118","0.209155804296513","0"
"Node59","Node118","0.519753758888996","0.240372188676183"
"Node69","Node118","0.000540349678396384","0.155333299377286"
"Node78","Node118","0.0339034466134595","0.108658282350892"
"Node82","Node118","0.258945707222343","0.101359210780578"
"Node86","Node118","0.35427564375454","0"
"Node88","Node118","0.0429129985171088","0"
"Node92","Node118","0.0205409836976635","0.0212977128072199"
"Node93","Node118","0","0"
"Node121","Node118","0.166997054694697","0"
"Node3","Node121","0.0367843396930616","0"
"Node51","Node121","0.0681008824882459","0"
"Node89","Node121","0.0674682644336363","0"
"Node124","Node121","0.240138794109434","0"
"Node125","Node121","0.320962022039521","0"
"Node9","Node122","0.0711407350885072","0"
"Node50","Node122","0.0219686803221051","0"
"Node52","Node122","0.0127055222721083","0"
"Node53","Node122","0.00874953825905158","0.149885269884716"
"Node56","Node122","0","0"
"Node69","Node122","0.140294719918551","0.0298677328043766"
"Node72","Node122","0.033237844927161","0"
"Node83","Node122","0","0.210214090920224"
"Node85","Node122","0.191272672935608","0"
"Node86","Node122","0.0771612908126542","0"
"Node91","Node123","0.0747067074785024","0"
"Node99","Node123","0.00281379814589211","0.288119879580091"
"Node18","Node124","0.110220478446232","0"
"Node26","Node124","0.0644031902557878","0"
"Node51","Node124","0.137772695648924","0"
"Node52","Node124","0","0"
"Node56","Node124","0.0298800635632178","0"
"Node78","Node124","0.0551288679625055","0.141130116678333"
"Node24","Node125","0.0290395757775006","0"
"Node51","Node125","0.00250852161159702","0"
"Node89","Node125","0.706878515643829","0"
"Node13","Node1","0","0"
"Node90","Node1","0","0"
"Node125","Node1","0","0.0260678416765756"
"Node33","Node2","0","0.349689983189085"
"Node34","Node2","0","0.0351046748274704"
"Node43","Node2","0","0.0437034082314259"
"Node44","Node2","0","0"
"Node51","Node2","0.24792383075613","0.0618124472887907"
"Node62","Node2","0.0678869504684781","0"
"Node74","Node2","0.0546820320412061","0.0254022962033422"
"Node83","Node2","0","0.181825811812836"
"Node84","Node2","0","0.177625392374835"
"Node58","Node3","0.155893075055452","0.0193032453006023"
"Node8","Node4","0","0.193131631174636"
"Node54","Node4","0","0.224180814855341"
"Node75","Node4","0.0670123401910306","0.0339782382535191"
"Node87","Node4","0","0"
"Node54","Node5","0","0.00425093629449672"
"Node55","Node5","0.102641774869942","0.264285376447907"
"Node84","Node5","0","0.0600451544720021"
"Node85","Node5","0","0.184010781786194"
"Node86","Node5","0","0.162553524828665"
"Node93","Node5","0","0.043269455350534"
"Node58","Node10","0","0"
"Node78","Node10","0","0.0602393067293341"
"Node124","Node10","0","0.346572693423536"
"Node12","Node11","0","0.161919237926791"
"Node26","Node11","0.000218644952470209","0"
"Node92","Node11","0.0205409836976635","0"
"Node34","Node12","0","0.155391777357873"
"Node90","Node13","0","0.0921473045954723"
"Node44","Node14","0","0"
"Node76","Node14","0","0.012887343640826"
"Node93","Node14","0","0.303980299597463"
"Node33","Node15","0","0"
"Node48","Node15","0","0"
"Node55","Node15","0","0.0515321923396863"
"Node76","Node15","0","0.0550294177215024"
"Node30","Node16","0","0.0746108565406693"
"Node41","Node16","0","0.133613545043134"
"Node49","Node16","0","0"
"Node60","Node16","0","0"
"Node62","Node16","0","0"
"Node88","Node16","0","0.165474571892258"
"Node36","Node18","0","0"
"Node37","Node18","0","0.00672449330910325"
"Node2","Node19","0","0"
"Node25","Node19","0","0.00931359290166069"
"Node34","Node19","0","0.0163592964289606"
"Node60","Node19","0","0.0943436466586451"
"Node69","Node19","0","0"
"Node77","Node19","0","0.000328244364229644"
"Node58","Node20","0","0.0823733037482809"
"Node78","Node20","0","0.258533070832131"
"Node79","Node20","0","0.174713185249973"
"Node88","Node20","0","0.00265490585566521"
"Node24","Node21","0","0"
"Node30","Node21","0","0.171400295748016"
"Node31","Node21","0","0"
"Node33","Node21","0","0.246343284106568"
"Node34","Node21","0","0.165473481598326"
"Node77","Node21","0","0"
"Node78","Node21","0","0"
"Node79","Node21","0","0.138604487922822"
"Node5","Node22","0","0.148993802143838"
"Node23","Node22","0","0.0393920412853947"
"Node26","Node22","0","0"
"Node31","Node22","0","0"
"Node41","Node22","0","0.0214242986944215"
"Node45","Node22","0","0.053581490857453"
"Node55","Node22","0","0.0303820154185824"
"Node67","Node22","0","0.00532205978567513"
"Node76","Node22","0","0.230410405285255"
"Node85","Node22","0","0.00563697531008784"
"Node88","Node22","0","0.0637285433492756"
"Node5","Node23","0","0.0240639209425383"
"Node8","Node23","0","0"
"Node31","Node23","0","0.030933874998397"
"Node33","Node23","0","0.102200321043142"
"Node34","Node23","0","0"
"Node41","Node23","0","0.0290705048252125"
"Node44","Node23","0","0.126035688039012"
"Node45","Node23","0","0.126944587150028"
"Node53","Node23","0","0.264358769521242"
"Node55","Node23","0","0.0381019532687943"
"Node76","Node23","0","0.00584660926985812"
"Node77","Node23","0","0.0588946738044141"
"Node93","Node23","0","0"
"Node30","Node24","0","0"
"Node34","Node24","0","0.0367575952719054"
"Node50","Node24","0","0"
"Node84","Node24","0","0.00834007213991794"
"Node34","Node25","0","0.0585327267460582"
"Node43","Node25","0","0.0721734957744678"
"Node45","Node25","0","0.275191161372641"
"Node47","Node25","0","0.135978169024662"
"Node53","Node25","0","0.278837176085159"
"Node54","Node25","0","0.0279164377044854"
"Node55","Node25","0","0.0927606848345829"
"Node71","Node25","0","0.00869713913198897"
"Node74","Node25","0","0.00563965509207068"
"Node86","Node25","0","0.30733225705647"
"Node7","Node26","0","0"
"Node29","Node26","0","0"
"Node35","Node26","0","0"
"Node39","Node26","0","0"
"Node47","Node26","0","0.00437761033550452"
"Node56","Node26","0","0.0641276107624716"
"Node66","Node26","0","0"
"Node79","Node26","0","0"
"Node96","Node26","0","0.181424387011825"
"Node70","Node27","0","0.0194395679978134"
"Node29","Node28","0","0.0845415130513487"
"Node33","Node28","0","0.00217570866559239"
"Node36","Node28","0","0.117888783269587"
"Node41","Node28","0","0.0809121190974441"
"Node62","Node28","0","0.105300625625511"
"Node64","Node28","0","0"
"Node93","Node28","0","0.110092125004872"
"Node33","Node29","0","0"
"Node93","Node29","0","0.242352680394559"
"Node8","Node30","0","0"
"Node33","Node30","0","0.0805185626029994"
"Node34","Node30","0","0.0947172864425911"
"Node76","Node30","0","0.131082709544587"
"Node79","Node30","0","0.0629661956360735"
"Node88","Node30","0","0.0285427892264774"
"Node93","Node30","0","0.0355913838439455"
"Node8","Node31","0","0"
"Node33","Node31","0","0.00252105214017017"
"Node41","Node31","0","0.008320565095815"
"Node67","Node31","0","0.00817391696468952"
"Node84","Node31","0","0"
"Node95","Node31","0","0"
"Node96","Node31","0","0"
"Node67","Node32","0","0"
"Node9","Node33","0","0"
"Node34","Node33","0","0.0894814148859119"
"Node36","Node33","0","0"
"Node41","Node33","0","0.148991967607473"
"Node44","Node33","0","0.12704658823404"
"Node45","Node33","0","0"
"Node46","Node33","0","0"
"Node54","Node33","0","0.155840393507663"
"Node62","Node33","0","0"
"Node64","Node33","0","0"
"Node76","Node33","0","0.192323541410638"
"Node78","Node33","0","0.142315240931658"
"Node79","Node33","0","0.0961377635929362"
"Node83","Node33","0","0.0110942958623076"
"Node84","Node33","0","0.0604312158957803"
"Node86","Node33","0","0"
"Node92","Node33","0","0"
"Node93","Node33","0","0"
"Node36","Node34","0","0.13569759967418"
"Node44","Node34","0","0"
"Node46","Node34","0","0.0631832997392325"
"Node50","Node34","0","0.200378281667071"
"Node53","Node34","0","0.00582043200594975"
"Node65","Node34","0","0.0790877152131479"
"Node77","Node34","0","0.0762912767968026"
"Node78","Node34","0","0.00227360968654224"
"Node79","Node34","0","0.0472130303423379"
"Node84","Node34","0","0.176411782510316"
"Node86","Node34","0","0.102770844428359"
"Node44","Node35","0","0"
"Node67","Node35","0","0.0242488981088858"
"Node73","Node35","0","0.140314569510061"
"Node4","Node36","0","0.0204508399184725"
"Node37","Node36","0","0"
"Node38","Node36","0","0"
"Node39","Node36","0","0.0229074588065796"
"Node43","Node36","0","0.00618730874469141"
"Node46","Node36","0","0.157878570964176"
"Node50","Node36","0","0.103180256558671"
"Node54","Node36","0","0.0636595422961219"
"Node64","Node36","0","0.0358364544816697"
"Node76","Node36","0","0.0358427389505525"
"Node77","Node36","0","0.0279192543000679"
"Node78","Node36","0","0.0291004687315349"
"Node84","Node36","0","0.0293440780901568"
"Node39","Node37","0","0.130198873549726"
"Node54","Node37","0","0"
"Node89","Node37","0","0.0558500184737822"
"Node41","Node39","0","0.0181985902726764"
"Node43","Node39","0","0.285703488286746"
"Node45","Node39","0","0.0842061827155667"
"Node52","Node39","0","0"
"Node59","Node39","0","0"
"Node71","Node39","0","0.155130504319834"
"Node77","Node39","0","0.102820423921993"
"Node78","Node39","0","0.00515613456738494"
"Node79","Node39","0","0"
"Node89","Node39","0","0.12792970065018"
"Node91","Node39","0","0.0707382071731994"
"Node5","Node41","0","0.0588897018498316"
"Node9","Node41","0","0.0886244262712331"
"Node44","Node41","0","0.047838870376062"
"Node49","Node41","0","0.0123091167916731"
"Node56","Node41","0","0.0284865941299222"
"Node59","Node41","0","0.00795626364663306"
"Node60","Node41","0","0.067554723351112"
"Node65","Node41","0","0.0360637929126247"
"Node66","Node41","0","0.133179492840505"
"Node72","Node41","0","0.00910645467029327"
"Node74","Node41","0","0.00988856344024456"
"Node75","Node41","0","0"
"Node79","Node41","0","0.118286763548299"
"Node84","Node41","0","0.0936004720984072"
"Node85","Node41","0","0.266545168929659"
"Node86","Node41","0","0.0724861360387883"
"Node88","Node41","0","0.144107605180133"
"Node93","Node41","0","0.0428254704704089"
"Node96","Node41","0","0"
"Node79","Node42","0","0.0172020653290067"
"Node8","Node43","0","0.00182838825673185"
"Node9","Node43","0","0.0614638559656319"
"Node44","Node43","0","0.0696496949933644"
"Node54","Node43","0","0.30237828811585"
"Node62","Node43","0","0.0199908019158266"
"Node76","Node43","0","0.0460915944163624"
"Node77","Node43","0","0.112540584689968"
"Node91","Node43","0","0.040871085957454"
"Node51","Node44","0","0"
"Node54","Node44","0","0.0511709085705742"
"Node55","Node44","0","0"
"Node60","Node44","0","0.00993165260711073"
"Node65","Node44","0","0"
"Node67","Node44","0","0.0615426257818768"
"Node76","Node44","0","0"
"Node84","Node44","0","0"
"Node47","Node45","0","0.0107862551364357"
"Node60","Node45","0","0.0689067969220374"
"Node62","Node45","0","0.212724343719047"
"Node93","Node45","0","0"
"Node96","Node45","0","0"
"Node52","Node46","0","0"
"Node76","Node46","0","0.217686174318159"
"Node77","Node46","0","0.0836495952105731"
"Node79","Node46","0","0.0567033442470798"
"Node82","Node46","0","0.196698901875773"
"Node88","Node46","0","0"
"Node97","Node46","0","0.0451904807323825"
"Node5","Node47","0","0.176500831163453"
"Node49","Node47","0","0.0386430585714416"
"Node53","Node47","0","0.0995669668236772"
"Node55","Node47","0","0.0936191778623445"
"Node76","Node47","0","0.153409649350312"
"Node97","Node47","0","0"
"Node90","Node48","0","0.0747624089219788"
"Node51","Node49","0","0"
"Node55","Node49","0","0"
"Node62","Node49","0","0.0897451131840476"
"Node73","Node50","0","0.00389829633109369"
"Node78","Node50","0","0"
"Node60","Node51","0","0.0156973361170096"
"Node82","Node51","0","0.0349000935003295"
"Node53","Node52","0","0.00209192904355728"
"Node76","Node52","0","0.0729040238420669"
"Node82","Node52","0","0.1697814098016"
"Node83","Node52","0","0"
"Node84","Node52","0","0.0225061766578609"
"Node88","Node52","0","0.195682276269255"
"Node65","Node53","0","0.0495080868930153"
"Node71","Node53","0","0.31287142431471"
"Node75","Node53","0","0.163646865093659"
"Node77","Node53","0","0"
"Node8","Node54","0","0.124341547547266"
"Node59","Node54","0","0.00929598955901094"
"Node64","Node54","0","0.0226615552431499"
"Node71","Node54","0","0.00349737477673051"
"Node77","Node54","0","0.309906859170161"
"Node79","Node54","0","0.00642122334100544"
"Node91","Node54","0","0.064893494109487"
"Node76","Node55","0","0.0472749436877232"
"Node84","Node55","0","0.105003191309743"
"Node57","Node56","0","0"
"Node59","Node56","0","0.135500093239786"
"Node71","Node56","0","0.0328532008192703"
"Node69","Node57","0","0.105588397893489"
"Node9","Node59","0","0.0444489995999264"
"Node65","Node59","0","0.206391083155559"
"Node77","Node59","0","0.206903022589452"
"Node88","Node59","0","0"
"Node67","Node60","0","0.161333233790919"
"Node96","Node60","0","0.0374978221017312"
"Node83","Node61","0","0.113590617404913"
"Node66","Node62","0","0.00163633282851382"
"Node83","Node62","0","0"
"Node70","Node63","0","0.0725955079671433"
"Node72","Node63","0","0.0945405649303208"
"Node83","Node63","0","0.120436006980103"
"Node85","Node63","0","0.191444151824806"
"Node87","Node64","0","0.107016831740829"
"Node66","Node65","0","0.0321571126489366"
"Node96","Node67","0","0.132447468986918"
"Node83","Node69","0","0.123686260809467"
"Node86","Node69","0","0.137284859266101"
"Node92","Node69","0","0"
"Node73","Node70","0","0"
"Node83","Node70","0","0.0668663498535194"
"Node90","Node70","0","0.0207715421712913"
"Node75","Node72","0","0.0566310722524813"
"Node83","Node72","0","0.0341210858004749"
"Node85","Node72","0","0.0205486744914715"
"Node97","Node73","0","0.0433049051513734"
"Node86","Node74","0","0"
"Node83","Node75","0","0.0904005553878811"
"Node86","Node75","0","0.194797834999536"
"Node8","Node76","0","0"
"Node9","Node76","0","0.0177388668763191"
"Node79","Node76","0","0.0743042630615081"
"Node82","Node76","0","0.0279222210198027"
"Node85","Node76","0","0.177138866516424"
"Node86","Node76","0","0.129279195331196"
"Node88","Node76","0","0"
"Node93","Node76","0","0.0209013284174877"
"Node9","Node77","0","0.0668705490840519"
"Node79","Node77","0","0.0991692141857145"
"Node86","Node77","0","0.0381465102979001"
"Node99","Node77","0","0.02092868598325"
"Node9","Node78","0","0.0844261169358915"
"Node8","Node79","0","0"
"Node9","Node79","0","0.0935538615410823"
"Node86","Node79","0","0.352299996783596"
"Node88","Node79","0","0.0247925897782019"
"Node97","Node79","0","0.00458774085853559"
"Node86","Node83","0","0.000836003151849706"
"Node87","Node85","0","0.145407991241535"
"Node88","Node85","0","0.184428429359228"
"Node93","Node86","0","0.00236969116124301"
"Node13","Node100","0","0.0900026433910898"
"Node63","Node100","0","0"
"Node105","Node100","0","0.0799603623759016"
"Node108","Node100","0","0"
"Node109","Node100","0","0"
"Node110","Node100","0","0.0142094504740007"
"Node20","Node101","0","0.0715277380301247"
"Node102","Node101","0","0"
"Node115","Node101","0","0.0360624285590522"
"Node32","Node102","0","0.0122806594306176"
"Node125","Node102","0","0.000806984687300581"
"Node114","Node103","0","0.0299977708440577"
"Node115","Node103","0","0"
"Node65","Node104","0","0"
"Node16","Node106","0","0"
"Node29","Node106","0","0.100836162763105"
"Node3","Node107","0","0.0244533061229418"
"Node114","Node108","0","0"
"Node54","Node109","0","0.000991688436764413"
"Node90","Node109","0","0"
"Node110","Node109","0","0.0906319055851032"
"Node111","Node109","0","0"
"Node90","Node110","0","0.237253916363229"
"Node13","Node111","0","0.0750466617840459"
"Node69","Node112","0","0.220409586547119"
"Node12","Node113","0","0.0737701755785429"
"Node16","Node113","0","0.0645889812999696"
"Node33","Node113","0","0"
"Node34","Node113","0","0.15919218944955"
"Node41","Node113","0","0"
"Node50","Node113","0","0.106600385779842"
"Node63","Node113","0","0"
"Node65","Node113","0","0.113428795854896"
"Node78","Node113","0","0.0198429040240456"
"Node79","Node113","0","0.0678800596307233"
"Node83","Node113","0","0.210804439313485"
"Node88","Node113","0","0.0782551189576508"
"Node27","Node114","0","0.0144654913777303"
"Node34","Node114","0","0"
"Node70","Node114","0","0.135289893128375"
"Node83","Node114","0","0.253538131042057"
"Node122","Node114","0","0.0972922411730203"
"Node70","Node115","0","0.132541527841505"
"Node29","Node116","0","0.0937073366020089"
"Node33","Node116","0","0"
"Node46","Node116","0","0.253736102962226"
"Node52","Node116","0","0.0297161790259324"
"Node99","Node116","0","0.0990349207559172"
"Node33","Node117","0","0"
"Node34","Node117","0","0.0071621298622955"
"Node77","Node117","0","0.013681824001356"
"Node79","Node117","0","0.0434203202674559"
"Node83","Node117","0","0.0856256250936192"
"Node92","Node117","0","0.00858217864338203"
"Node93","Node117","0","0"
"Node119","Node117","0","0.0260512353335694"
"Node6","Node118","0","0"
"Node33","Node118","0","0.142358916327169"
"Node43","Node118","0","0.492678236818831"
"Node57","Node118","0","0.234524746270643"
"Node76","Node118","0","0"
"Node77","Node118","0","0"
"Node79","Node118","0","0.120549291884567"
"Node91","Node118","0","0"
"Node124","Node118","0","0"
"Node50","Node120","0","0"
"Node99","Node120","0","0.0687885094258564"
"Node17","Node121","0","0.164486749830374"
"Node57","Node121","0","0.0600013929660128"
"Node76","Node122","0","0.106089798097786"
"Node82","Node122","0","0.050173646786325"
"Node18","Node123","0","0.225277373555697"
"Node31","Node123","0","0.0227153085943409"
"Node36","Node123","0","0.0218868540345025"
"Node37","Node123","0","0"
"Node39","Node123","0","0"
"Node54","Node123","0","0"
"Node76","Node123","0","0"
"Node77","Node123","0","0.247003051653099"
"Node124","Node123","0","0"
"Node14","Node124","0","0.0488535127031093"
"Node20","Node124","0","0.0379872326181997"
"Node30","Node124","0","0.053642232226872"
"Node36","Node124","0","0.101112100686759"
"Node37","Node124","0","0.0201889311221793"
"Node39","Node124","0","0.294573808721028"
"Node43","Node124","0","0.153527830249278"
"Node58","Node124","0","0.30661442843735"
"Node77","Node124","0","0.0507228681395891"
"Node89","Node124","0","0.148381261012647"
"Node61","Node125","0","0.0307560774401994"
